# AveragePeopleAtBusStops,AverageWaitTime
23.675000,485.136902
23.675000,485.283771
23.725000,485.512729
23.675000,485.711343
23.750000,486.486539
23.775000,486.829187
23.825000,486.841287
23.875000,486.999734
23.875000,487.450803
23.900000,487.656778
23.875000,488.080545
23.875000,488.275125
23.875000,488.442023
23.875000,488.912958
23.875000,488.953857
23.925000,489.203387
23.950000,489.672391
23.950000,490.715021
23.925000,489.778223
23.975000,489.999585
24.000000,488.181891
24.000000,487.319623
24.025000,486.363904
24.025000,485.858417
24.000000,485.521765
23.975000,484.357220
24.000000,483.564752
23.950000,482.965167
23.925000,483.054193
23.900000,482.761090
23.900000,482.779462
23.950000,483.123352
23.975000,483.975159
23.925000,483.416632
23.950000,483.803827
23.925000,484.325769
23.925000,483.180188
23.925000,483.834515
23.850000,482.234363
23.875000,482.220758
23.825000,480.005304
23.800000,478.735132
23.775000,478.472229
23.725000,478.075177
23.700000,477.293280
23.675000,476.896521
23.650000,476.518237
23.700000,476.562927
23.700000,476.571387
23.700000,477.194952
23.700000,477.121442
23.675000,477.623016
23.600000,477.632654
23.550000,477.429382
23.550000,477.553412
23.525000,478.808374
23.450000,479.352832
23.375000,479.770996
23.300000,479.609546
23.275000,480.472290
23.225000,480.965057
23.125000,481.161230
23.025000,481.239862
22.975000,481.635107
22.925000,482.014508
22.875000,482.383026
22.850000,482.699426
22.850000,483.196960
22.875000,484.147272
22.875000,485.014246
22.875000,485.458081
22.875000,485.858569
22.875000,486.206146
22.875000,486.401227
22.925000,486.692560
22.950000,486.923047
23.000000,487.008179
22.950000,487.204175
22.975000,487.908459
22.975000,489.049420
22.975000,490.061987
23.000000,490.585748
23.025000,490.480292
23.100000,490.945795
23.125000,491.534943
23.125000,492.000848
23.150000,492.055664
23.175000,492.652374
23.200000,492.860126
23.150000,492.420349
23.125000,492.755151
23.100000,492.964355
23.050000,493.256799
23.075000,493.764929
23.075000,494.334039
23.075000,495.254651
23.050000,495.843475
23.075000,495.951477
23.175000,496.434961
23.200000,496.899762
23.225000,497.276984
23.250000,497.955634
23.250000,498.197760
23.325000,498.348114
23.350000,498.118750
23.400000,498.373566
23.400000,499.053625
23.400000,499.733691
23.400000,499.623114
23.450000,499.799414
23.475000,500.862891
23.475000,501.218335
23.425000,499.981055
23.475000,499.592645
23.500000,499.335675
23.500000,499.043030
23.550000,499.013831
23.550000,498.872522
23.575000,498.895953
23.575000,498.557220
23.550000,498.403241
23.550000,497.787537
23.550000,497.981561
23.525000,498.187665
23.550000,498.453174
23.575000,499.059973
23.600000,499.817474
23.600000,500.448737
23.625000,501.047479
23.650000,501.700787
23.650000,501.697961
23.725000,501.904254
23.725000,502.448541
23.725000,502.554669
23.800000,503.236627
23.800000,504.292358
23.800000,503.702521
23.800000,503.825476
23.800000,504.085461
23.775000,504.022455
23.800000,504.513019
23.800000,504.585034
23.825000,504.826685
23.850000,504.899182
23.900000,505.431494
23.900000,505.869067
23.900000,506.081616
23.900000,506.764288
23.900000,507.230768
23.900000,507.501965
23.900000,507.969293
23.925000,509.363300
23.900000,508.942413
23.975000,509.098157
24.000000,509.427435
24.025000,509.760077
24.050000,510.270300
24.075000,510.506433
24.100000,510.862000
24.075000,511.611920
24.050000,512.364783
24.050000,512.760260
24.050000,512.399738
24.125000,512.757214
24.125000,512.985583
24.150000,513.283252
24.175000,514.202667
24.150000,513.906873
24.175000,514.566394
24.175000,514.856610
24.175000,515.574023
24.150000,516.245093
24.125000,516.331201
24.125000,516.584015
24.100000,516.504907
24.075000,517.531049
23.975000,516.880475
23.975000,516.384766
24.000000,515.483295
24.000000,515.835651
24.000000,515.631110
23.950000,515.649341
23.925000,515.089899
23.950000,515.490143
23.850000,515.615564
23.850000,516.169434
23.750000,514.562958
23.750000,514.522406
23.725000,514.379449
23.700000,514.241510
23.700000,514.750592
23.700000,514.583746
23.700000,515.236920
23.700000,515.177356
23.725000,515.250580
23.725000,515.989734
23.700000,516.499609
23.750000,516.979718
23.750000,517.797858
23.750000,518.470386
23.750000,518.905804
23.750000,519.123694
23.750000,519.516998
23.775000,520.443750
23.725000,520.674286
23.700000,521.364050
23.675000,521.707483
23.700000,522.408521
23.675000,521.937482
23.675000,521.726160
23.650000,522.257483
23.650000,522.830566
23.625000,523.499310
23.650000,522.630829
23.650000,522.991907
23.625000,523.256531
23.625000,522.943323
23.700000,522.946069
23.675000,523.193201
23.675000,522.419604
23.750000,522.745013
23.750000,522.228845
23.750000,522.259210
23.750000,521.899658
23.750000,521.194000
23.825000,521.217334
23.850000,520.552197
23.875000,520.615149
23.900000,521.140314
23.900000,521.004407
23.900000,521.238770
23.925000,521.767426
23.950000,522.289984
23.950000,522.378839
23.950000,522.496472
24.000000,523.178882
24.000000,523.406317
24.000000,524.089050
24.000000,524.044623
24.050000,524.181464
24.050000,524.742047
23.975000,524.487341
24.000000,525.477991
24.000000,526.229565
24.000000,527.070587
24.025000,527.396466
24.025000,526.644086
24.000000,526.247278
24.025000,526.112988
24.000000,525.880261
24.000000,525.683209
24.000000,525.106238
23.975000,524.912927
23.950000,524.776660
23.925000,523.991229
23.925000,524.215381
23.950000,524.511389
23.950000,525.110406
23.950000,525.796179
23.950000,525.990625
23.975000,526.589716
23.975000,526.824762
23.975000,529.208417
23.850000,527.739001
23.775000,527.027850
23.800000,527.501154
23.750000,527.511682
23.775000,527.722040
23.750000,528.136267
23.700000,528.528076
23.650000,528.418732
23.650000,528.380713
23.650000,528.303558
23.650000,528.477985
23.700000,528.925128
23.700000,529.451733
23.700000,529.921332
23.700000,530.281134
23.675000,531.395691
23.600000,531.721545
23.600000,532.734174
23.550000,533.533472
23.525000,533.816571
23.525000,534.589252
23.475000,534.852344
23.475000,535.321381
23.475000,535.602985
23.500000,536.145483
23.475000,536.323895
23.475000,537.594360
23.450000,537.376660
23.500000,537.973193
23.425000,537.987653
23.375000,538.255396
23.325000,538.673798
23.275000,538.810834
23.275000,539.628015
23.250000,540.155334
23.225000,540.598737
23.225000,541.130286
23.200000,541.453589
23.200000,541.629364
23.200000,542.272339
23.150000,541.242712
23.200000,540.610242
23.225000,540.124023
23.225000,539.828064
23.275000,539.605396
23.225000,538.897546
23.250000,539.106750
23.250000,538.939185
23.300000,539.006012
23.325000,539.361700
23.325000,539.911133
23.325000,540.002985
23.350000,540.493994
23.350000,540.578577
23.400000,541.180304
23.400000,541.410815
23.425000,541.886023
23.425000,541.971515
23.475000,542.956915
23.450000,541.989020
23.475000,541.543506
23.450000,541.381152
23.475000,541.195410
23.500000,541.294647
23.500000,541.476453
23.400000,541.469202
23.375000,542.023163
23.350000,542.650238
23.275000,542.445453
23.300000,542.675891
23.325000,543.365173
23.325000,543.969086
23.325000,544.458179
23.350000,544.983313
23.350000,545.309521
23.400000,545.478473
23.450000,546.169226
23.450000,546.661017
23.475000,546.955365
23.500000,547.310614
23.500000,547.685010
23.500000,548.696411
23.450000,549.762323
23.425000,548.749518
23.400000,549.233447
23.375000,548.734857
23.350000,549.031952
23.300000,549.170251
23.250000,549.266473
23.225000,549.123096
23.200000,549.564374
23.200000,550.811243
23.125000,550.748218
23.100000,551.271344
23.100000,552.226959
23.075000,552.460309
23.050000,552.806683
23.050000,553.614825
23.025000,553.436847
23.050000,554.233978
23.075000,555.082336
23.100000,554.873212
23.050000,555.228790
23.050000,554.838953
23.125000,555.786249
23.150000,555.769122
23.200000,556.463269
23.200000,556.912067
23.150000,558.288910
23.075000,557.835321
23.025000,557.799084
23.025000,558.127380
22.975000,557.825177
23.000000,558.151410
22.975000,558.718176
22.975000,559.274091
22.975000,560.140308
22.950000,560.526239
22.925000,561.263422
22.850000,561.255975
22.800000,561.632428
22.750000,561.631189
22.725000,561.053070
22.750000,561.389063
22.725000,561.743738
22.725000,562.226910
22.725000,562.678223
22.725000,563.487378
22.700000,564.296411
22.675000,564.843762
22.650000,565.311334
22.675000,566.011633
22.675000,566.539777
22.675000,567.015088
22.675000,567.536609
22.700000,567.735333
22.700000,568.435779
22.700000,568.650128
22.700000,568.818939
22.750000,569.347949
22.775000,569.598938
22.825000,569.683087
22.850000,570.121112
22.850000,570.823102
22.850000,571.089282
22.875000,571.703534
22.850000,572.583722
22.875000,573.242480
22.875000,573.255438
22.925000,573.967804
22.950000,573.740961
22.975000,574.219952
23.000000,574.526672
23.025000,575.231927
23.025000,575.720776
23.025000,575.134821
23.050000,575.659546
23.050000,575.880676
23.100000,576.056732
23.150000,576.591467
23.150000,576.901733
23.175000,577.437817
23.200000,578.461938
23.150000,579.134015
23.125000,580.272339
23.125000,580.323718
23.125000,580.895282
23.150000,582.214240
23.125000,582.226227
23.075000,581.177472
23.000000,580.638055
22.950000,580.326312
22.975000,580.262402
22.975000,580.243372
23.000000,580.261639
23.000000,579.542999
22.975000,580.546619
22.900000,578.350122
22.850000,577.665967
22.850000,576.960822
22.800000,575.931219
22.850000,575.341913
22.850000,575.365704
22.825000,575.552026
22.775000,574.040485
22.825000,573.317456
22.850000,572.811304
22.875000,572.337195
22.900000,573.620111
22.900000,571.520068
22.925000,572.102759
22.875000,570.594366
22.900000,569.183173
22.950000,568.164429
23.000000,567.500458
22.975000,566.861823
23.025000,566.305835
23.025000,565.253650
23.050000,566.072595
22.975000,566.096906
22.925000,565.437103
22.925000,565.745038
22.900000,566.521527
22.875000,567.013562
22.875000,567.818994
22.850000,568.645471
22.825000,568.918811
22.800000,569.364124
22.825000,569.452515
22.900000,570.387738
22.850000,569.789520
22.875000,570.071960
22.900000,570.248547
22.900000,570.697449
22.850000,570.737256
22.875000,570.686090
22.875000,571.388806
22.875000,571.782703
22.900000,571.536029
22.925000,571.849097
22.950000,573.128015
22.900000,572.139465
22.925000,572.140564
22.875000,572.084845
22.900000,572.670032
22.900000,572.410681
22.900000,572.355804
22.900000,571.847601
22.925000,571.829163
22.925000,571.455835
22.950000,571.757465
22.975000,572.229163
22.975000,572.071625
23.025000,572.554315
23.000000,573.797772
22.950000,572.965839
22.950000,572.673914
22.950000,572.313141
22.950000,571.878802
22.950000,571.999652
22.875000,572.083636
22.825000,572.300690
22.825000,572.903967
22.825000,573.607159
22.750000,573.613062
22.700000,574.106409
22.700000,574.721881
22.675000,574.817810
22.700000,575.457886
22.725000,576.013000
22.725000,576.655029
22.750000,577.528876
22.800000,577.868561
22.825000,579.139856
22.800000,579.315283
22.800000,580.119257
22.800000,580.600317
22.800000,580.945306
22.800000,581.518408
22.800000,582.095081
22.800000,582.096478
22.825000,582.493286
22.825000,582.716565
22.850000,583.204687
22.850000,583.661389
22.850000,584.119489
22.875000,584.372858
22.875000,584.687408
22.925000,584.990936
22.950000,585.004620
22.975000,585.995837
22.950000,585.148981
22.975000,585.011566
22.975000,584.500580
23.000000,584.538293
23.000000,584.192328
23.000000,584.104547
23.000000,584.812994
22.975000,583.956500
22.950000,581.496259
22.975000,580.543030
22.975000,579.990668
22.975000,580.317419
22.825000,579.552136
22.775000,579.340179
22.800000,579.697314
22.750000,578.789935
22.725000,578.566412
22.700000,579.133594
22.650000,578.844885
22.625000,579.169427
22.575000,579.603680
22.550000,579.471173
22.575000,580.176117
22.575000,580.392133
22.525000,580.860242
22.525000,581.385480
22.525000,581.112164
22.600000,583.486267
22.575000,581.285919
22.550000,581.019830
22.525000,580.357678
22.550000,580.415930
22.525000,580.131726
22.550000,580.361316
22.475000,578.972931
22.475000,577.747809
22.525000,577.076489
22.550000,576.390393
22.550000,576.980951
22.550000,577.519641
22.525000,577.602911
22.550000,578.025867
22.550000,578.325000
22.550000,578.574780
22.575000,578.614050
22.600000,579.230231
22.600000,580.144806
22.600000,581.219733
22.600000,579.573309
22.725000,579.385699
22.775000,579.310315
22.750000,580.700311
22.675000,578.984912
22.625000,578.398492
22.600000,577.708984
22.575000,577.228973
22.575000,576.558777
22.575000,576.562238
22.575000,576.645319
22.550000,576.840118
22.525000,576.601050
22.550000,577.034406
22.550000,577.467810
22.600000,578.169727
22.600000,578.874963
22.600000,579.362592
22.625000,579.810541
22.625000,580.390936
22.600000,580.969574
22.600000,581.279529
22.625000,580.972577
22.675000,581.493640
22.700000,582.008374
22.700000,581.947107
22.750000,582.022058
22.800000,582.472858
22.800000,582.866412
22.825000,582.914606
22.850000,583.429010
22.850000,583.917902
22.875000,584.283289
22.900000,584.371063
22.950000,584.461194
23.000000,584.772406
23.075000,584.863391
23.125000,585.357043
23.150000,585.501685
23.150000,585.624255
23.200000,586.148779
23.200000,585.802277
23.250000,586.321545
23.275000,586.100726
23.300000,586.347430
23.300000,586.681360
23.300000,587.391913
23.300000,588.523541
23.275000,587.790491
23.250000,587.184503
23.300000,587.707794
23.300000,588.418829
23.300000,588.459631
23.325000,588.983496
23.350000,589.503296
23.350000,589.163007
23.425000,589.874811
23.425000,589.987915
23.475000,590.301941
23.500000,590.760083
23.500000,590.397986
23.525000,590.150861
23.500000,590.453839
23.475000,590.184027
23.475000,590.610999
23.475000,591.503821
23.450000,591.392261
23.525000,591.946704
23.550000,592.654834
23.575000,593.131995
23.650000,593.529913
23.700000,594.242010
23.700000,594.386261
23.700000,594.693304
23.750000,594.834583
23.800000,595.845844
23.800000,596.903314
23.750000,596.175940
23.750000,596.349652
23.725000,596.548468
23.700000,596.908069
23.650000,596.294788
23.650000,596.026758
23.625000,596.070825
23.600000,596.175519
23.550000,597.183722
23.450000,596.858179
23.400000,597.724170
23.400000,597.842542
23.400000,598.311676
23.425000,598.919336
23.425000,599.298975
23.450000,599.451013
23.475000,600.198334
23.450000,600.483533
23.475000,601.135944
23.450000,601.460449
23.500000,602.269983
23.500000,601.429034
23.500000,601.457202
23.500000,600.922980
23.550000,601.187195
23.600000,601.900293
23.600000,602.167242
23.625000,602.788446
23.625000,602.906622
23.650000,603.358832
23.675000,604.072382
23.675000,604.386792
23.675000,604.650562
23.700000,605.180017
23.675000,606.416272
23.675000,607.658453
23.675000,607.881329
23.700000,608.192596
23.725000,608.908276
23.725000,609.314227
23.725000,609.362805
23.750000,609.894855
23.775000,609.917896
23.800000,610.634460
23.775000,610.749438
23.800000,612.121539
23.775000,612.833112
23.800000,613.235657
23.800000,613.377625
23.875000,614.542456
23.875000,615.167694
23.875000,615.887256
23.875000,616.392920
23.900000,617.112628
23.900000,617.832318
23.900000,618.023126
23.925000,619.783057
23.875000,620.458368
23.775000,620.905914
23.700000,621.424866
23.675000,620.131946
23.725000,620.171759
23.675000,621.227686
23.650000,621.610522
23.625000,621.797363
23.625000,621.866321
23.625000,621.605170
23.625000,621.549548
23.650000,621.104736
23.700000,621.344720
23.675000,621.299292
23.675000,621.247919
23.675000,620.793292
23.700000,621.105560
23.700000,621.243079
23.675000,620.837750
23.675000,620.467114
23.700000,620.977948
23.650000,620.104224
23.625000,619.989532
23.600000,619.879822
23.575000,619.688464
23.600000,619.726288
23.575000,619.585437
23.550000,619.562512
23.550000,619.612555
23.525000,619.499072
23.500000,620.241553
23.500000,618.455023
23.550000,618.438800
23.575000,618.135388
23.650000,618.275781
23.600000,618.684375
23.625000,619.121509
23.650000,620.040607
23.650000,620.498267
23.650000,620.130566
23.725000,619.956458
23.775000,620.142279
23.800000,620.512439
23.825000,621.147504
23.825000,621.870129
23.825000,622.374237
23.825000,622.973444
23.825000,623.696527
23.825000,623.690350
23.875000,623.356873
23.950000,623.543555
23.975000,624.267706
23.975000,624.210706
24.025000,624.901434
24.025000,625.625964
24.025000,626.141101
24.050000,626.665424
24.075000,627.390222
24.075000,627.460291
24.100000,627.700592
24.125000,628.202289
24.150000,628.927588
24.150000,628.435120
24.225000,630.177966
24.150000,629.002325
24.100000,628.896613
24.100000,629.385657
24.050000,629.534808
24.025000,629.299274
24.025000,629.406177
24.025000,630.055219
24.025000,631.498566
23.975000,630.505823
23.975000,630.233380
23.975000,629.745074
23.975000,629.451581
23.975000,629.075684
23.975000,627.478717
24.000000,626.954053
24.025000,627.547485
23.975000,628.079095
23.950000,629.598291
23.900000,630.426208
23.925000,631.103192
23.900000,631.289587
23.925000,632.016656
23.925000,632.002423
23.975000,632.201038
24.000000,632.706390
24.050000,633.434180
24.050000,633.518402
24.100000,634.063464
24.125000,634.397705
24.125000,634.820477
24.150000,634.887616
24.225000,634.374268
24.325000,634.986267
24.325000,635.500250
24.350000,636.230194
24.275000,636.138232
24.250000,636.056213
24.200000,636.036115
24.175000,636.616046
24.150000,637.412897
24.125000,638.030817
24.100000,638.241510
24.125000,638.850494
24.125000,639.452655
24.025000,639.261560
23.975000,639.461444
24.000000,639.548334
23.950000,640.643628
23.925000,641.199933
23.925000,642.023407
23.950000,642.751562
23.950000,642.974994
23.950000,643.229578
23.975000,643.771490
24.000000,644.255762
24.000000,644.762427
24.000000,645.548718
24.025000,646.278357
24.025000,647.007971
24.025000,647.550110
24.050000,648.279852
24.050000,649.009613
24.050000,650.171777
24.050000,649.146387
24.025000,648.844049
24.050000,648.652039
24.075000,648.357239
24.100000,648.712286
24.075000,648.125812
24.025000,648.341296
24.025000,647.517413
24.025000,647.161041
24.025000,647.577631
24.000000,647.380798
24.025000,647.609741
24.000000,647.194604
23.975000,647.430933
23.975000,647.796082
23.975000,648.183344
23.950000,648.471136
23.975000,648.706757
24.000000,648.603442
24.050000,649.112585
24.075000,649.344824
24.100000,649.949811
24.100000,650.680481
24.100000,650.977332
24.150000,651.487341
24.150000,652.133929
24.150000,650.552448
24.175000,650.732153
24.175000,650.907849
24.175000,650.876794
24.175000,651.608234
24.150000,652.251691
24.150000,652.446527
24.175000,652.752222
24.200000,652.937567
24.225000,652.784442
24.250000,653.279993
24.250000,653.572314
24.275000,654.077966
24.275000,653.832483
24.325000,654.289911
24.325000,654.752875
24.325000,655.216681
24.325000,655.949542
24.325000,655.426202
24.425000,655.507013
24.475000,656.240521
24.475000,656.519495
24.500000,656.958862
24.500000,657.170593
24.500000,656.057697
24.600000,656.511627
24.625000,656.830560
24.650000,657.162482
24.675000,657.419183
24.675000,657.723352
24.650000,657.971289
24.625000,658.342035
24.575000,658.509448
24.550000,658.617157
24.525000,658.900018
24.525000,659.634442
24.525000,660.397894
24.575000,660.974121
24.575000,661.172272
24.625000,661.302972
24.650000,662.036908
24.650000,662.064130
24.650000,661.861139
24.700000,662.595752
24.700000,663.248871
24.700000,663.882568
24.700000,664.359064
24.675000,664.578802
24.650000,665.020062
24.650000,665.586859
24.625000,665.790875
24.600000,666.035211
24.575000,666.468329
24.575000,666.911475
24.575000,667.147589
24.600000,667.286230
24.625000,667.671454
24.625000,667.948425
24.650000,667.807635
24.675000,668.367456
24.675000,668.656451
24.700000,669.596423
24.725000,668.391998
24.725000,668.509277
24.650000,668.415179
24.675000,668.435211
24.700000,668.461987
24.700000,668.473920
24.675000,668.696783
24.650000,668.144122
24.600000,668.269006
24.600000,668.338574
24.650000,669.056677
24.650000,669.890027
24.575000,670.028589
24.550000,670.409583
24.550000,671.350244
24.550000,671.999084
24.550000,673.078723
24.550000,674.275623
24.550000,674.973230
24.550000,675.588684
24.575000,676.110443
24.575000,675.987921
24.575000,676.412390
24.575000,676.921899
24.575000,677.319586
24.575000,677.868158
24.575000,678.377924
24.575000,678.663007
24.600000,678.974994
24.625000,679.074475
24.650000,679.186517
24.675000,679.455847
24.725000,680.193756
24.725000,680.584473
24.725000,680.890155
24.725000,682.257123
24.675000,681.362823
24.675000,681.500507
24.650000,681.262982
24.675000,681.058716
24.700000,681.713788
24.650000,681.559106
24.600000,680.983643
24.600000,681.370801
24.600000,681.404053
24.575000,682.040570
24.550000,682.708270
24.550000,683.622565
24.525000,684.541046
24.500000,685.232935
24.500000,686.046619
24.475000,687.068811
24.500000,686.069379
24.575000,686.422113
24.575000,686.548444
24.600000,686.900494
24.600000,686.845428
24.600000,686.793945
24.600000,686.989624
24.600000,687.440601
24.600000,688.086145
24.575000,687.446014
24.600000,687.485498
24.600000,687.533807
24.600000,688.784607
24.550000,688.105945
24.550000,686.888354
24.550000,686.662994
24.525000,686.590906
24.550000,686.468311
24.575000,686.358380
24.600000,686.381573
24.600000,686.355963
24.625000,686.528967
24.625000,686.239868
24.625000,686.289850
24.625000,684.084479
24.625000,682.847656
24.600000,682.474585
24.600000,681.809045
24.600000,682.063336
24.600000,681.413544
24.625000,681.831128
24.600000,681.726105
24.600000,681.582080
24.600000,681.785840
24.600000,681.621710
24.625000,682.357281
24.625000,682.681842
24.625000,682.869012
24.675000,682.882715
24.675000,683.385425
24.675000,683.869434
24.700000,684.410309
24.700000,684.929724
24.700000,685.666199
24.700000,687.463037
24.600000,685.708093
24.650000,685.129175
24.550000,684.098718
24.550000,684.139783
24.475000,683.117334
24.450000,683.104004
24.450000,682.365088
24.475000,683.389502
24.450000,683.634839
24.475000,683.970227
24.475000,684.442676
24.475000,684.413904
24.500000,685.095862
24.500000,686.652368
24.475000,684.701172
24.550000,684.192651
24.550000,683.585767
24.575000,683.551868
24.575000,683.519507
24.575000,682.901794
24.625000,682.422681
24.550000,681.969910
24.525000,681.382141
24.500000,680.765588
24.525000,681.601843
24.525000,682.344543
24.525000,683.009302
24.550000,684.481128
24.550000,685.428137
24.550000,686.497986
24.550000,687.360486
24.600000,688.163953
24.600000,688.289600
24.575000,687.222473
24.550000,687.089185
24.550000,687.161755
24.525000,686.964001
24.525000,687.475269
24.500000,687.591016
24.475000,687.715088
24.450000,687.124756
24.450000,688.168481
24.425000,686.400525
24.525000,685.572827
24.575000,685.416809
24.600000,685.199451
24.625000,684.800061
24.650000,684.812726
24.650000,684.710260
24.650000,685.445941
24.650000,685.606006
24.700000,686.343030
24.700000,686.753503
24.725000,687.490588
24.725000,686.963464
24.725000,687.170300
24.750000,687.083411
24.750000,687.560785
24.750000,687.695435
24.775000,687.948456
24.775000,688.089880
24.775000,688.540839
24.800000,688.600336
24.850000,688.962775
24.875000,689.140588
24.900000,689.879816
24.925000,689.701251
24.950000,689.974200
24.950000,690.476752
25.000000,691.216235
25.000000,691.711462
25.025000,691.755151
25.050000,692.202490
25.050000,691.865747
25.075000,691.770349
25.125000,691.820422
25.125000,692.353333
25.125000,693.094446
25.125000,693.835547
25.125000,694.544263
25.125000,695.095386
25.150000,694.836584
25.200000,694.701294
25.225000,695.443323
25.225000,695.977869
25.225000,696.512634
25.150000,696.977856
25.100000,697.186597
25.075000,697.633508
25.025000,698.096045
25.025000,698.679712
25.000000,699.456836
25.050000,700.384619
25.025000,701.633118
25.025000,701.969409
25.000000,702.172119
25.050000,702.728357
25.025000,703.203748
25.025000,703.835364
25.025000,704.198694
25.050000,704.667908
25.075000,705.349463
25.125000,706.472485
25.075000,706.276184
25.075000,707.023181
25.050000,707.456934
25.025000,708.216394
25.000000,708.549585
25.000000,709.164209
24.925000,709.588818
24.900000,709.926172
24.925000,710.624316
24.925000,711.615698
24.925000,712.597754
24.925000,712.674890
24.950000,712.897009
25.000000,713.316663
25.000000,714.060840
25.000000,714.289148
24.950000,714.461292
24.925000,715.518774
24.825000,715.413000
24.775000,716.482031
24.725000,717.106323
24.700000,717.737036
24.650000,717.777917
24.625000,718.449988
24.600000,719.635156
24.575000,720.411401
24.575000,721.592419
24.550000,722.263306
24.575000,722.137769
24.575000,722.635107
24.575000,722.303540
24.600000,722.550562
24.650000,723.097205
24.650000,723.841565
24.650000,724.307068
24.650000,724.858838
24.650000,725.378394
24.675000,725.844275
24.675000,726.589880
24.600000,727.890112
24.600000,726.495569
24.625000,727.112891
24.625000,727.119714
24.550000,726.107202
24.550000,726.349768
24.550000,725.967603
24.575000,726.249976
24.600000,726.518530
24.625000,726.513647
24.625000,726.542639
24.650000,726.986487
24.675000,727.312183
24.725000,727.652783
24.750000,728.108691
24.775000,728.438452
24.800000,728.825562
24.825000,729.364514
24.825000,729.828845
24.825000,729.877209
24.900000,730.117334
24.925000,730.656921
24.925000,731.208350
24.925000,730.834216
24.950000,731.475122
24.950000,731.722461
25.000000,733.033948
25.000000,733.688843
25.000000,734.184521
25.000000,734.498035
25.000000,735.052722
25.000000,736.435083
24.975000,736.926770
24.950000,736.465125
24.950000,736.781714
24.925000,736.872681
24.925000,736.616956
24.950000,737.623438
24.950000,735.816382
24.925000,735.723254
24.925000,735.346533
24.900000,735.157605
24.900000,734.734521
24.900000,734.588977
24.925000,734.311719
24.950000,733.637427
25.000000,733.999243
25.000000,734.690625
25.000000,735.334058
25.000000,735.667175
25.025000,735.530750
25.075000,735.636462
25.100000,736.227673
25.100000,736.363220
25.125000,736.523254
25.125000,736.737976
25.150000,737.171350
25.100000,737.642590
25.125000,738.337683
25.125000,738.412488
25.125000,739.265613
25.075000,737.373926
25.100000,737.272156
25.075000,736.818152
25.075000,736.562317
25.075000,736.483728
25.050000,736.470532
25.025000,736.375720
25.000000,736.569263
24.975000,736.551599
24.975000,736.167053
25.000000,735.508411
25.050000,735.577625
25.050000,735.793591
25.050000,735.871240
25.075000,736.314734
25.025000,736.033484
25.025000,736.496741
25.000000,736.196375
25.000000,736.728796
25.025000,737.279321
25.075000,737.831140
25.075000,739.273462
25.025000,738.862927
25.050000,738.051733
25.075000,738.633337
25.050000,739.886707
25.025000,739.172412
24.900000,739.111658
24.825000,738.392358
24.750000,738.244006
24.700000,738.867786
24.625000,739.997949
24.500000,739.916138
24.425000,740.586072
24.375000,740.712634
24.350000,740.940186
24.350000,741.243274
24.375000,741.586792
24.400000,741.423901
24.425000,741.950781
24.425000,742.415771
24.450000,742.439087
24.475000,742.904700
24.475000,743.402966
24.475000,743.651770
24.475000,743.657922
24.500000,744.330212
24.500000,744.875439
24.500000,745.216211
24.500000,745.183862
24.500000,745.447192
24.475000,746.325427
24.475000,747.191162
24.475000,747.426331
24.500000,747.928076
24.525000,748.474243
24.525000,748.566516
24.550000,748.581958
24.500000,747.980042
24.500000,747.951282
24.500000,748.432117
24.475000,748.583020
24.500000,749.477954
24.375000,749.314014
24.350000,750.092480
24.300000,750.884119
24.300000,752.111621
24.250000,752.027856
24.250000,753.135901
24.250000,752.232422
24.250000,751.936340
24.300000,751.745325
24.325000,752.021460
24.325000,752.158142
24.300000,752.063538
24.325000,751.732056
24.350000,752.234570
24.300000,752.878455
24.250000,753.135632
24.225000,753.577966
24.225000,754.421069
24.225000,755.082434
24.225000,755.345569
24.225000,755.329614
24.250000,755.752393
24.250000,756.055701
24.250000,756.806970
24.250000,756.957959
24.250000,756.535339
24.325000,756.548682
24.325000,757.630420
24.300000,756.747241
24.300000,756.048987
24.325000,755.990662
24.350000,755.690100
24.375000,756.200354
24.350000,753.817114
24.325000,752.938867
24.325000,752.552637
24.300000,751.483350
24.300000,751.553650
24.275000,750.463257
24.300000,749.877344
24.350000,748.955103
24.375000,749.196155
24.375000,748.514368
24.425000,747.357971
24.450000,747.588770
24.450000,748.229700
24.450000,748.980396
24.450000,748.649231
24.500000,748.677087
24.550000,749.148474
24.550000,749.267969
24.600000,749.331726
24.600000,749.454053
24.550000,750.499780
24.525000,749.600305
24.550000,749.347949
24.575000,749.318408
24.575000,749.837500
24.600000,749.831641
24.575000,749.680347
24.600000,750.605237
24.650000,749.657080
24.675000,749.458679
24.600000,749.474854
24.625000,748.203918
24.625000,747.765027
24.650000,746.798694
24.675000,746.164001
24.675000,746.251599
24.675000,746.341980
24.650000,745.996057
24.650000,745.324780
24.675000,745.614404
24.675000,746.147803
24.675000,746.703076
24.675000,747.083313
24.675000,747.735022
24.675000,748.047473
24.700000,748.832544
24.675000,748.577356
24.650000,748.812573
24.675000,749.152466
24.650000,749.624670
24.625000,749.720776
24.600000,750.487244
24.575000,751.090210
24.550000,751.601709
24.525000,752.185083
24.500000,752.838757
24.475000,753.562476
24.500000,753.763525
24.500000,754.470508
24.475000,754.736499
24.475000,755.200977
24.450000,756.046021
24.425000,756.720251
24.425000,756.797571
24.350000,757.454236
24.275000,757.818225
24.200000,758.416577
24.125000,758.809375
24.075000,758.922229
24.100000,759.592444
